date,dayOfWeek,month,weekend,roomType,roomTypeId,totalRooms,occupiedRoomNights,confirmedBookings,cancelledBookings,averageRoomPrice,dailyRevenue,dailyExpenses,occupancyRate
2024-09-27,5,9,True,Deluxe,5,6,0,0,1,700.0,0.0,0.0,0.0
2024-09-27,5,9,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-09-28,6,9,True,Demo Standard,1,3,0,0,0,430.0,0.0,5719.63,0.0
2024-09-28,6,9,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,3813.08,0.0
2024-09-28,6,9,True,Demo Suite,3,1,0,0,0,980.0,0.0,1906.54,0.0
2024-09-28,6,9,True,Standard,4,9,1,0,0,402.5,402.5,17158.88,11.11111111111111
2024-09-28,6,9,True,Deluxe,5,6,0,0,0,700.0,0.0,11439.25,0.0
2024-09-28,6,9,True,Suite,6,3,0,0,0,1400.0,0.0,5719.63,0.0
2024-09-29,7,9,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-09-29,7,9,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-09-29,7,9,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-09-29,7,9,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2024-09-29,7,9,False,Deluxe,5,6,0,0,1,700.0,0.0,0.0,0.0
2024-09-29,7,9,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-09-30,1,9,False,Demo Standard,1,3,0,0,0,430.0,0.0,309.5,0.0
2024-09-30,1,9,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,206.33,0.0
2024-09-30,1,9,False,Demo Suite,3,1,0,0,0,980.0,0.0,103.17,0.0
2024-09-30,1,9,False,Standard,4,9,1,0,0,402.5,402.5,928.5,11.11111111111111
2024-09-30,1,9,False,Deluxe,5,6,0,0,0,700.0,0.0,619.0,0.0
2024-09-30,1,9,False,Suite,6,3,0,0,0,1400.0,0.0,309.5,0.0
2024-10-01,2,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-01,2,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-01,2,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-01,2,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-01,2,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-01,2,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-02,3,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-02,3,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-02,3,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-02,3,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-02,3,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-02,3,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-03,4,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-03,4,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-03,4,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-03,4,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-03,4,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-03,4,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-04,5,10,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-04,5,10,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-04,5,10,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-04,5,10,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-04,5,10,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-04,5,10,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-05,6,10,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-05,6,10,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-05,6,10,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-05,6,10,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-05,6,10,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-05,6,10,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-06,7,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-06,7,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-06,7,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-06,7,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-06,7,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-06,7,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-07,1,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-07,1,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-07,1,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-07,1,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-07,1,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-07,1,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-08,2,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,138.63,0.0
2024-10-08,2,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,92.42,0.0
2024-10-08,2,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,46.21,0.0
2024-10-08,2,10,False,Standard,4,9,0,0,0,350.0,0.0,415.88,0.0
2024-10-08,2,10,False,Deluxe,5,6,0,0,0,700.0,0.0,277.25,0.0
2024-10-08,2,10,False,Suite,6,3,0,0,0,1400.0,0.0,138.63,0.0
2024-10-09,3,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-09,3,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-09,3,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-09,3,10,False,Standard,4,9,0,0,1,350.0,0.0,0.0,0.0
2024-10-09,3,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-09,3,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-10,4,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-10,4,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-10,4,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-10,4,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-10,4,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-10,4,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-11,5,10,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-11,5,10,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-11,5,10,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-11,5,10,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-11,5,10,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-11,5,10,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-12,6,10,True,Demo Standard,1,3,0,0,0,430.0,0.0,350.5,0.0
2024-10-12,6,10,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,233.67,0.0
2024-10-12,6,10,True,Demo Suite,3,1,0,0,0,980.0,0.0,116.83,0.0
2024-10-12,6,10,True,Standard,4,9,0,0,0,350.0,0.0,1051.5,0.0
2024-10-12,6,10,True,Deluxe,5,6,0,0,0,700.0,0.0,701.0,0.0
2024-10-12,6,10,True,Suite,6,3,0,0,0,1400.0,0.0,350.5,0.0
2024-10-13,7,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-13,7,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-13,7,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-13,7,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-13,7,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-13,7,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-14,1,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-14,1,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-14,1,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-14,1,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-14,1,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-14,1,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-15,2,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-15,2,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-15,2,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-15,2,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-15,2,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-15,2,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-16,3,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-16,3,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-16,3,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-16,3,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-16,3,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-16,3,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-17,4,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-17,4,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-17,4,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-17,4,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-17,4,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-17,4,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-18,5,10,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-18,5,10,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-18,5,10,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-18,5,10,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-18,5,10,True,Deluxe,5,6,0,0,1,700.0,0.0,0.0,0.0
2024-10-18,5,10,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-19,6,10,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-19,6,10,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-19,6,10,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-19,6,10,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-19,6,10,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-19,6,10,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-20,7,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-20,7,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-20,7,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-20,7,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-20,7,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-20,7,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-21,1,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-21,1,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-21,1,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-21,1,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-21,1,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-21,1,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-22,2,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-22,2,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-22,2,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-22,2,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-22,2,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-22,2,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-23,3,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,164.0,0.0
2024-10-23,3,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,109.33,0.0
2024-10-23,3,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,54.67,0.0
2024-10-23,3,10,False,Standard,4,9,0,0,0,350.0,0.0,492.0,0.0
2024-10-23,3,10,False,Deluxe,5,6,0,0,0,700.0,0.0,328.0,0.0
2024-10-23,3,10,False,Suite,6,3,0,0,0,1400.0,0.0,164.0,0.0
2024-10-24,4,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-24,4,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-24,4,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-24,4,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-24,4,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-24,4,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-25,5,10,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-25,5,10,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-25,5,10,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-25,5,10,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-25,5,10,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-25,5,10,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-26,6,10,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-26,6,10,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-26,6,10,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-26,6,10,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-26,6,10,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-26,6,10,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-27,7,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-27,7,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-27,7,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-27,7,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-27,7,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-27,7,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-28,1,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,6110.25,0.0
2024-10-28,1,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,4073.5,0.0
2024-10-28,1,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,2036.75,0.0
2024-10-28,1,10,False,Standard,4,9,0,0,0,350.0,0.0,18330.75,0.0
2024-10-28,1,10,False,Deluxe,5,6,1,1,0,805.0,805.0,12220.5,16.666666666666668
2024-10-28,1,10,False,Suite,6,3,0,0,0,1400.0,0.0,6110.25,0.0
2024-10-29,2,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-29,2,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-29,2,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-29,2,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-29,2,10,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2024-10-29,2,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-30,3,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-30,3,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-30,3,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-30,3,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-30,3,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-30,3,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-10-31,4,10,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-10-31,4,10,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-10-31,4,10,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-10-31,4,10,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-10-31,4,10,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-10-31,4,10,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-01,5,11,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-01,5,11,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-01,5,11,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-01,5,11,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-01,5,11,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-01,5,11,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-02,6,11,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-02,6,11,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-02,6,11,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-02,6,11,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-02,6,11,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-02,6,11,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-03,7,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-03,7,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-03,7,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-03,7,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-03,7,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-03,7,11,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-04,1,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-04,1,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-04,1,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-04,1,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-04,1,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-04,1,11,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-05,2,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-05,2,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-05,2,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-05,2,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-05,2,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-05,2,11,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-06,3,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-06,3,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-06,3,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-06,3,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-06,3,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-06,3,11,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-07,4,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-07,4,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-07,4,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-07,4,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-07,4,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-07,4,11,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-08,5,11,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-08,5,11,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-08,5,11,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-08,5,11,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-08,5,11,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-08,5,11,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-09,6,11,True,Demo Standard,1,3,0,0,0,430.0,0.0,126.5,0.0
2024-11-09,6,11,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,84.33,0.0
2024-11-09,6,11,True,Demo Suite,3,1,0,0,0,980.0,0.0,42.17,0.0
2024-11-09,6,11,True,Standard,4,9,0,0,0,350.0,0.0,379.5,0.0
2024-11-09,6,11,True,Deluxe,5,6,0,0,0,700.0,0.0,253.0,0.0
2024-11-09,6,11,True,Suite,6,3,0,0,0,1400.0,0.0,126.5,0.0
2024-11-10,7,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-10,7,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-10,7,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-10,7,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-10,7,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-10,7,11,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-11,1,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,1024.5,0.0
2024-11-11,1,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,683.0,0.0
2024-11-11,1,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,341.5,0.0
2024-11-11,1,11,False,Standard,4,9,0,0,0,350.0,0.0,3073.5,0.0
2024-11-11,1,11,False,Deluxe,5,6,0,0,0,700.0,0.0,2049.0,0.0
2024-11-11,1,11,False,Suite,6,3,0,0,0,1400.0,0.0,1024.5,0.0
2024-11-12,2,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-12,2,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-12,2,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-12,2,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-12,2,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-12,2,11,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-13,3,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-13,3,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-13,3,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-13,3,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-13,3,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-13,3,11,False,Suite,6,3,2,2,0,1610.0,3220.0,0.0,66.66666666666667
2024-11-14,4,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-14,4,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-14,4,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-14,4,11,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-14,4,11,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-14,4,11,False,Suite,6,3,2,0,0,1610.0,3220.0,0.0,66.66666666666667
2024-11-15,5,11,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-15,5,11,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-15,5,11,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-15,5,11,True,Standard,4,9,1,1,0,402.5,402.5,0.0,11.11111111111111
2024-11-15,5,11,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2024-11-15,5,11,True,Suite,6,3,2,0,0,1610.0,3220.0,0.0,66.66666666666667
2024-11-16,6,11,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-16,6,11,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-16,6,11,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2024-11-16,6,11,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2024-11-16,6,11,True,Deluxe,5,6,1,1,0,805.0,805.0,0.0,16.666666666666668
2024-11-16,6,11,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2024-11-17,7,11,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2024-11-17,7,11,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2024-11-17,7,11,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
