date,dayOfWeek,month,weekend,roomType,roomTypeId,totalRooms,occupiedRoomNights,confirmedBookings,cancelledBookings,averageRoomPrice,dailyRevenue,dailyExpenses,occupancyRate
2025-03-03,1,3,false,Standard,1,18,1,0,0,248.13,248.13,315.38,5.555555555555555
2025-03-03,1,3,false,Deluxe,2,12,1,0,0,610.59,610.59,210.25,8.333333333333334
2025-03-03,1,3,false,Family,3,8,1,0,0,651.90,651.90,140.17,12.5
2025-03-03,1,3,false,Executive,4,5,0,0,0,540.00,0.00,87.60,0.0
2025-03-03,1,3,false,Suite,5,5,1,0,0,1345.71,1345.71,87.60,20.0
2025-03-04,2,3,false,Standard,1,18,4,3,0,244.76,979.03,4282.13,22.22222222222222
2025-03-04,2,3,false,Deluxe,2,12,1,1,0,394.27,394.27,2854.75,8.333333333333334
2025-03-04,2,3,false,Family,3,8,0,0,0,430.00,0.00,1903.17,0.0
2025-03-04,2,3,false,Executive,4,5,0,0,0,540.00,0.00,1189.48,0.0
2025-03-04,2,3,false,Suite,5,5,2,2,0,990.29,1980.58,1189.48,40.0
2025-03-05,3,3,false,Standard,1,18,4,1,0,245.11,980.45,0.00,22.22222222222222
2025-03-05,3,3,false,Deluxe,2,12,1,1,0,373.80,373.80,0.00,8.333333333333334
2025-03-05,3,3,false,Family,3,8,1,1,0,543.66,543.66,0.00,12.5
2025-03-05,3,3,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-03-05,3,3,false,Suite,5,5,2,1,1,1026.40,2052.80,0.00,40.0
2025-03-06,4,3,false,Standard,1,18,4,2,0,262.29,1049.17,355.88,22.22222222222222
2025-03-06,4,3,false,Deluxe,2,12,1,0,0,373.80,373.80,237.25,8.333333333333334
2025-03-06,4,3,false,Family,3,8,0,0,0,430.00,0.00,158.17,0.0
2025-03-06,4,3,false,Executive,4,5,0,0,0,540.00,0.00,98.85,0.0
2025-03-06,4,3,false,Suite,5,5,1,0,0,1008.80,1008.80,98.85,20.0
2025-03-07,5,3,true,Standard,1,18,5,1,0,269.35,1346.74,823.88,27.77777777777778
2025-03-07,5,3,true,Deluxe,2,12,2,1,0,434.28,868.56,549.25,16.666666666666668
2025-03-07,5,3,true,Family,3,8,0,0,0,430.00,0.00,366.17,0.0
2025-03-07,5,3,true,Executive,4,5,0,0,0,540.00,0.00,228.85,0.0
2025-03-07,5,3,true,Suite,5,5,1,0,0,1008.80,1008.80,228.85,20.0
2025-03-08,6,3,true,Standard,1,18,4,2,0,286.15,1144.60,426.38,22.22222222222222
2025-03-08,6,3,true,Deluxe,2,12,2,0,0,434.28,868.56,284.25,16.666666666666668
2025-03-08,6,3,true,Family,3,8,2,2,0,647.82,1295.63,189.50,25.0
2025-03-08,6,3,true,Executive,4,5,1,1,0,832.24,832.24,118.44,20.0
2025-03-08,6,3,true,Suite,5,5,0,0,0,760.00,0.00,118.44,0.0
2025-03-09,7,3,false,Standard,1,18,4,2,0,277.52,1110.08,389.63,22.22222222222222
2025-03-09,7,3,false,Deluxe,2,12,2,1,0,440.73,881.45,259.75,16.666666666666668
2025-03-09,7,3,false,Family,3,8,1,0,0,652.06,652.06,173.17,12.5
2025-03-09,7,3,false,Executive,4,5,0,0,0,540.00,0.00,108.23,0.0
2025-03-09,7,3,false,Suite,5,5,0,0,0,760.00,0.00,108.23,0.0
2025-03-10,1,3,false,Standard,1,18,3,0,0,270.88,812.64,341.25,16.666666666666668
2025-03-10,1,3,false,Deluxe,2,12,0,0,0,330.00,0.00,227.50,0.0
2025-03-10,1,3,false,Family,3,8,0,0,0,430.00,0.00,151.67,0.0
2025-03-10,1,3,false,Executive,4,5,0,0,1,540.00,0.00,94.79,0.0
2025-03-10,1,3,false,Suite,5,5,0,0,0,760.00,0.00,94.79,0.0
2025-03-11,2,3,false,Standard,1,18,3,1,0,253.10,759.30,1838.63,16.666666666666668
2025-03-11,2,3,false,Deluxe,2,12,0,0,0,330.00,0.00,1225.75,0.0
2025-03-11,2,3,false,Family,3,8,0,0,0,430.00,0.00,817.17,0.0
2025-03-11,2,3,false,Executive,4,5,0,0,0,540.00,0.00,510.73,0.0
2025-03-11,2,3,false,Suite,5,5,0,0,0,760.00,0.00,510.73,0.0
2025-03-12,3,3,false,Standard,1,18,2,0,1,251.58,503.15,0.00,11.11111111111111
2025-03-12,3,3,false,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-03-12,3,3,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-03-12,3,3,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-03-12,3,3,false,Suite,5,5,1,1,0,979.02,979.02,0.00,20.0
2025-03-13,4,3,false,Standard,1,18,1,0,0,256.04,256.04,0.00,5.555555555555555
2025-03-13,4,3,false,Deluxe,2,12,1,1,0,449.96,449.96,0.00,8.333333333333334
2025-03-13,4,3,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-03-13,4,3,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-03-13,4,3,false,Suite,5,5,1,0,0,979.02,979.02,0.00,20.0
2025-03-14,5,3,true,Standard,1,18,1,1,0,319.48,319.48,2412.38,5.555555555555555
2025-03-14,5,3,true,Deluxe,2,12,2,1,0,457.75,915.49,1608.25,16.666666666666668
2025-03-14,5,3,true,Family,3,8,0,0,0,430.00,0.00,1072.17,0.0
2025-03-14,5,3,true,Executive,4,5,0,0,0,540.00,0.00,670.10,0.0
2025-03-14,5,3,true,Suite,5,5,1,0,0,979.02,979.02,670.10,20.0
2025-03-15,6,3,true,Standard,1,18,3,2,0,324.58,973.73,0.00,16.666666666666668
2025-03-15,6,3,true,Deluxe,2,12,1,0,0,449.96,449.96,0.00,8.333333333333334
2025-03-15,6,3,true,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-03-15,6,3,true,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-03-15,6,3,true,Suite,5,5,2,1,0,1088.03,2176.06,0.00,40.0
2025-03-16,7,3,false,Standard,1,18,3,1,0,297.02,891.05,509.25,16.666666666666668
2025-03-16,7,3,false,Deluxe,2,12,1,0,0,449.96,449.96,339.50,8.333333333333334
2025-03-16,7,3,false,Family,3,8,0,0,0,430.00,0.00,226.33,0.0
2025-03-16,7,3,false,Executive,4,5,1,1,0,686.15,686.15,141.46,20.0
2025-03-16,7,3,false,Suite,5,5,3,2,0,1076.63,3229.89,141.46,60.0
2025-03-17,1,3,false,Standard,1,18,3,0,0,297.02,891.05,0.00,16.666666666666668
2025-03-17,1,3,false,Deluxe,2,12,1,0,0,449.96,449.96,0.00,8.333333333333334
2025-03-17,1,3,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-03-17,1,3,false,Executive,4,5,1,0,0,686.15,686.15,0.00,20.0
2025-03-17,1,3,false,Suite,5,5,3,0,0,1076.63,3229.89,0.00,60.0
2025-03-18,2,3,false,Standard,1,18,4,1,0,287.38,1149.52,0.00,22.22222222222222
2025-03-18,2,3,false,Deluxe,2,12,1,1,0,399.01,399.01,0.00,8.333333333333334
2025-03-18,2,3,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-03-18,2,3,false,Executive,4,5,2,1,0,688.05,1376.10,0.00,40.0
2025-03-18,2,3,false,Suite,5,5,3,0,0,1076.63,3229.89,0.00,60.0
2025-03-19,3,3,false,Standard,1,18,3,0,0,276.68,830.04,831.75,16.666666666666668
2025-03-19,3,3,false,Deluxe,2,12,1,0,0,399.01,399.01,554.50,8.333333333333334
2025-03-19,3,3,false,Family,3,8,1,1,0,533.32,533.32,369.67,12.5
2025-03-19,3,3,false,Executive,4,5,2,1,0,698.28,1396.56,231.04,40.0
2025-03-19,3,3,false,Suite,5,5,3,1,0,1017.84,3053.52,231.04,60.0
2025-03-20,4,3,false,Standard,1,18,1,0,0,258.47,258.47,0.00,5.555555555555555
2025-03-20,4,3,false,Deluxe,2,12,3,2,0,425.39,1276.16,0.00,25.0
2025-03-20,4,3,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-03-20,4,3,false,Executive,4,5,3,1,0,732.36,2197.09,0.00,60.0
2025-03-20,4,3,false,Suite,5,5,1,0,0,1020.67,1020.67,0.00,20.0
2025-03-21,5,3,true,Standard,1,18,2,1,1,280.81,561.62,0.00,11.11111111111111
2025-03-21,5,3,true,Deluxe,2,12,2,0,0,438.58,877.15,0.00,16.666666666666668
2025-03-21,5,3,true,Family,3,8,1,1,0,644.59,644.59,0.00,12.5
2025-03-21,5,3,true,Executive,4,5,3,1,0,747.61,2242.83,0.00,60.0
2025-03-21,5,3,true,Suite,5,5,1,0,1,1020.67,1020.67,0.00,20.0
2025-03-22,6,3,true,Standard,1,18,3,1,0,288.42,865.25,0.00,16.666666666666668
2025-03-22,6,3,true,Deluxe,2,12,1,0,2,439.91,439.91,0.00,8.333333333333334
2025-03-22,6,3,true,Family,3,8,1,0,0,644.59,644.59,0.00,12.5
2025-03-22,6,3,true,Executive,4,5,3,0,0,747.61,2242.83,0.00,60.0
2025-03-22,6,3,true,Suite,5,5,1,0,0,1020.67,1020.67,0.00,20.0
2025-03-23,7,3,false,Standard,1,18,2,0,0,303.39,606.78,0.00,11.11111111111111
2025-03-23,7,3,false,Deluxe,2,12,2,1,0,416.82,833.64,0.00,16.666666666666668
2025-03-23,7,3,false,Family,3,8,1,0,0,644.59,644.59,0.00,12.5
2025-03-23,7,3,false,Executive,4,5,2,0,0,776.44,1552.88,0.00,40.0
2025-03-23,7,3,false,Suite,5,5,2,1,0,1023.93,2047.85,0.00,40.0
2025-03-24,1,3,false,Standard,1,18,2,0,0,303.39,606.78,0.00,11.11111111111111
2025-03-24,1,3,false,Deluxe,2,12,2,0,0,416.82,833.64,0.00,16.666666666666668
2025-03-24,1,3,false,Family,3,8,1,0,0,644.59,644.59,0.00,12.5
2025-03-24,1,3,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-03-24,1,3,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-03-25,2,3,false,Standard,1,18,3,2,0,265.90,797.69,0.00,16.666666666666668
2025-03-25,2,3,false,Deluxe,2,12,1,0,0,393.73,393.73,0.00,8.333333333333334
2025-03-25,2,3,false,Family,3,8,1,0,0,644.59,644.59,0.00,12.5
2025-03-25,2,3,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-03-25,2,3,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-03-26,3,3,false,Standard,1,18,3,1,0,247.85,743.54,0.00,16.666666666666668
2025-03-26,3,3,false,Deluxe,2,12,2,1,0,391.68,783.35,0.00,16.666666666666668
2025-03-26,3,3,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-03-26,3,3,false,Executive,4,5,1,1,0,675.43,675.43,0.00,20.0
2025-03-26,3,3,false,Suite,5,5,1,1,0,1002.69,1002.69,0.00,20.0
2025-03-27,4,3,false,Standard,1,18,4,2,0,271.91,1087.62,8661.75,22.22222222222222
2025-03-27,4,3,false,Deluxe,2,12,2,0,0,391.68,783.35,5774.50,16.666666666666668
2025-03-27,4,3,false,Family,3,8,1,1,0,616.95,616.95,3849.67,12.5
2025-03-27,4,3,false,Executive,4,5,1,0,0,675.43,675.43,2406.04,20.0
2025-03-27,4,3,false,Suite,5,5,1,0,0,1002.69,1002.69,2406.04,20.0
2025-03-28,5,3,true,Standard,1,18,6,3,0,286.39,1718.32,7005.00,33.333333333333336
2025-03-28,5,3,true,Deluxe,2,12,2,1,0,433.30,866.59,4670.00,16.666666666666668
2025-03-28,5,3,true,Family,3,8,1,0,0,616.95,616.95,3113.33,12.5
2025-03-28,5,3,true,Executive,4,5,1,0,1,675.43,675.43,1945.83,20.0
2025-03-28,5,3,true,Suite,5,5,1,0,0,1002.69,1002.69,1945.83,20.0
2025-03-29,6,3,true,Standard,1,18,4,0,0,279.91,1119.62,370.13,22.22222222222222
2025-03-29,6,3,true,Deluxe,2,12,3,1,0,446.44,1339.31,246.75,25.0
2025-03-29,6,3,true,Family,3,8,2,1,0,628.58,1257.16,164.50,25.0
2025-03-29,6,3,true,Executive,4,5,0,0,0,540.00,0.00,102.81,0.0
2025-03-29,6,3,true,Suite,5,5,1,0,0,1002.69,1002.69,102.81,20.0
2025-03-30,7,3,false,Standard,1,18,3,2,1,260.30,780.90,345.75,16.666666666666668
2025-03-30,7,3,false,Deluxe,2,12,5,2,0,427.67,2138.34,230.50,41.666666666666664
2025-03-30,7,3,false,Family,3,8,2,0,0,628.58,1257.16,153.67,25.0
2025-03-30,7,3,false,Executive,4,5,0,0,0,540.00,0.00,96.04,0.0
2025-03-30,7,3,false,Suite,5,5,1,0,0,1002.69,1002.69,96.04,20.0
2025-03-31,1,3,false,Standard,1,18,4,2,0,264.28,1057.10,0.00,22.22222222222222
2025-03-31,1,3,false,Deluxe,2,12,4,1,0,419.98,1679.91,0.00,33.333333333333336
2025-03-31,1,3,false,Family,3,8,2,1,0,577.49,1154.98,0.00,25.0
2025-03-31,1,3,false,Executive,4,5,1,1,0,644.82,644.82,0.00,20.0
2025-03-31,1,3,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-01,2,4,false,Standard,1,18,7,3,0,257.53,1802.71,0.00,38.888888888888886
2025-04-01,2,4,false,Deluxe,2,12,2,0,0,404.76,809.52,0.00,16.666666666666668
2025-04-01,2,4,false,Family,3,8,1,1,0,523.18,523.18,0.00,12.5
2025-04-01,2,4,false,Executive,4,5,1,0,0,644.82,644.82,0.00,20.0
2025-04-01,2,4,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-02,3,4,false,Standard,1,18,10,4,0,246.73,2467.28,0.00,55.55555555555556
2025-04-02,3,4,false,Deluxe,2,12,1,0,0,408.16,408.16,0.00,8.333333333333334
2025-04-02,3,4,false,Family,3,8,2,2,0,501.97,1003.93,0.00,25.0
2025-04-02,3,4,false,Executive,4,5,1,1,0,710.00,710.00,0.00,20.0
2025-04-02,3,4,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-03,4,4,false,Standard,1,18,5,0,1,247.20,1236.00,4183.13,27.77777777777778
2025-04-03,4,4,false,Deluxe,2,12,1,0,0,408.16,408.16,2788.75,8.333333333333334
2025-04-03,4,4,false,Family,3,8,2,0,0,501.97,1003.93,1859.17,25.0
2025-04-03,4,4,false,Executive,4,5,1,0,0,710.00,710.00,1161.98,20.0
2025-04-03,4,4,false,Suite,5,5,0,0,0,760.00,0.00,1161.98,0.0
2025-04-04,5,4,true,Standard,1,18,7,2,0,265.61,1859.29,0.00,38.888888888888886
2025-04-04,5,4,true,Deluxe,2,12,3,2,0,459.83,1379.48,0.00,25.0
2025-04-04,5,4,true,Family,3,8,2,0,1,501.97,1003.93,0.00,25.0
2025-04-04,5,4,true,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-04-04,5,4,true,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-05,6,4,true,Standard,1,18,9,3,0,284.87,2563.85,489.00,50.0
2025-04-05,6,4,true,Deluxe,2,12,5,3,0,485.98,2429.89,326.00,41.666666666666664
2025-04-05,6,4,true,Family,3,8,1,0,0,498.75,498.75,217.33,12.5
2025-04-05,6,4,true,Executive,4,5,1,1,0,905.53,905.53,135.83,20.0
2025-04-05,6,4,true,Suite,5,5,0,0,0,760.00,0.00,135.83,0.0
2025-04-06,7,4,false,Standard,1,18,6,1,0,293.12,1758.74,0.00,33.333333333333336
2025-04-06,7,4,false,Deluxe,2,12,3,0,0,484.47,1453.41,0.00,25.0
2025-04-06,7,4,false,Family,3,8,1,0,0,498.75,498.75,0.00,12.5
2025-04-06,7,4,false,Executive,4,5,2,1,0,804.32,1608.63,0.00,40.0
2025-04-06,7,4,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-07,1,4,false,Standard,1,18,4,0,0,300.12,1200.47,0.00,22.22222222222222
2025-04-07,1,4,false,Deluxe,2,12,5,2,0,443.96,2219.79,0.00,41.666666666666664
2025-04-07,1,4,false,Family,3,8,1,1,0,523.23,523.23,0.00,12.5
2025-04-07,1,4,false,Executive,4,5,2,0,0,804.32,1608.63,0.00,40.0
2025-04-07,1,4,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-08,2,4,false,Standard,1,18,2,1,0,288.66,577.31,0.00,11.11111111111111
2025-04-08,2,4,false,Deluxe,2,12,4,0,0,433.27,1733.07,0.00,33.333333333333336
2025-04-08,2,4,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-04-08,2,4,false,Executive,4,5,1,0,0,905.53,905.53,0.00,20.0
2025-04-08,2,4,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-09,3,4,false,Standard,1,18,2,2,0,250.02,500.03,3289.50,11.11111111111111
2025-04-09,3,4,false,Deluxe,2,12,3,1,0,384.72,1154.15,2193.00,25.0
2025-04-09,3,4,false,Family,3,8,0,0,0,430.00,0.00,1462.00,0.0
2025-04-09,3,4,false,Executive,4,5,1,1,0,672.05,672.05,913.75,20.0
2025-04-09,3,4,false,Suite,5,5,0,0,0,760.00,0.00,913.75,0.0
2025-04-10,4,4,false,Standard,1,18,4,2,0,266.54,1066.15,0.00,22.22222222222222
2025-04-10,4,4,false,Deluxe,2,12,3,0,0,384.72,1154.15,0.00,25.0
2025-04-10,4,4,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-04-10,4,4,false,Executive,4,5,1,0,0,672.05,672.05,0.00,20.0
2025-04-10,4,4,false,Suite,5,5,1,1,0,1210.95,1210.95,0.00,20.0
2025-04-11,5,4,true,Standard,1,18,3,0,1,270.23,810.68,0.00,16.666666666666668
2025-04-11,5,4,true,Deluxe,2,12,3,1,0,420.32,1260.97,0.00,25.0
2025-04-11,5,4,true,Family,3,8,1,1,0,667.08,667.08,0.00,12.5
2025-04-11,5,4,true,Executive,4,5,1,1,0,853.30,853.30,0.00,20.0
2025-04-11,5,4,true,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-12,6,4,true,Standard,1,18,1,0,0,287.54,287.54,0.00,5.555555555555555
2025-04-12,6,4,true,Deluxe,2,12,2,0,0,437.35,874.70,0.00,16.666666666666668
2025-04-12,6,4,true,Family,3,8,1,0,0,667.08,667.08,0.00,12.5
2025-04-12,6,4,true,Executive,4,5,1,0,0,853.30,853.30,0.00,20.0
2025-04-12,6,4,true,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-13,7,4,false,Standard,1,18,0,0,0,220.00,0.00,0.00,0.0
2025-04-13,7,4,false,Deluxe,2,12,2,0,0,437.35,874.70,0.00,16.666666666666668
2025-04-13,7,4,false,Family,3,8,1,0,0,667.08,667.08,0.00,12.5
2025-04-13,7,4,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-04-13,7,4,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-14,1,4,false,Standard,1,18,1,1,0,249.34,249.34,1241.25,5.555555555555555
2025-04-14,1,4,false,Deluxe,2,12,1,0,1,486.93,486.93,827.50,8.333333333333334
2025-04-14,1,4,false,Family,3,8,2,2,0,521.88,1043.76,551.67,25.0
2025-04-14,1,4,false,Executive,4,5,0,0,0,540.00,0.00,344.79,0.0
2025-04-14,1,4,false,Suite,5,5,0,0,0,760.00,0.00,344.79,0.0
2025-04-15,2,4,false,Standard,1,18,1,0,0,249.34,249.34,0.00,5.555555555555555
2025-04-15,2,4,false,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-04-15,2,4,false,Family,3,8,3,1,0,520.78,1562.35,0.00,37.5
2025-04-15,2,4,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-04-15,2,4,false,Suite,5,5,1,1,0,981.57,981.57,0.00,20.0
2025-04-16,3,4,false,Standard,1,18,2,1,0,243.59,487.18,0.00,11.11111111111111
2025-04-16,3,4,false,Deluxe,2,12,1,1,0,384.19,384.19,0.00,8.333333333333334
2025-04-16,3,4,false,Family,3,8,2,0,0,509.87,1019.74,0.00,25.0
2025-04-16,3,4,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-04-16,3,4,false,Suite,5,5,1,0,0,981.57,981.57,0.00,20.0
2025-04-17,4,4,false,Standard,1,18,1,0,0,249.34,249.34,1015.88,5.555555555555555
2025-04-17,4,4,false,Deluxe,2,12,1,0,0,384.19,384.19,677.25,8.333333333333334
2025-04-17,4,4,false,Family,3,8,3,1,0,532.73,1598.20,451.50,37.5
2025-04-17,4,4,false,Executive,4,5,0,0,0,540.00,0.00,282.19,0.0
2025-04-17,4,4,false,Suite,5,5,1,0,0,981.57,981.57,282.19,20.0
2025-04-18,5,4,true,Standard,1,18,2,2,0,314.33,628.66,0.00,11.11111111111111
2025-04-18,5,4,true,Deluxe,2,12,1,0,0,384.19,384.19,0.00,8.333333333333334
2025-04-18,5,4,true,Family,3,8,2,0,0,509.87,1019.74,0.00,25.0
2025-04-18,5,4,true,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-04-18,5,4,true,Suite,5,5,1,0,0,981.57,981.57,0.00,20.0
2025-04-19,6,4,true,Standard,1,18,4,2,0,313.53,1254.11,371.63,22.22222222222222
2025-04-19,6,4,true,Deluxe,2,12,0,0,0,330.00,0.00,247.75,0.0
2025-04-19,6,4,true,Family,3,8,1,0,0,518.59,518.59,165.17,12.5
2025-04-19,6,4,true,Executive,4,5,1,1,0,832.04,832.04,103.23,20.0
2025-04-19,6,4,true,Suite,5,5,0,0,0,760.00,0.00,103.23,0.0
2025-04-20,7,4,false,Standard,1,18,5,1,0,300.07,1500.37,0.00,27.77777777777778
2025-04-20,7,4,false,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-04-20,7,4,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-04-20,7,4,false,Executive,4,5,2,1,0,766.11,1532.22,0.00,40.0
2025-04-20,7,4,false,Suite,5,5,1,1,0,985.20,985.20,0.00,20.0
2025-04-21,1,4,false,Standard,1,18,4,0,0,298.02,1192.06,0.00,22.22222222222222
2025-04-21,1,4,false,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-04-21,1,4,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-04-21,1,4,false,Executive,4,5,1,0,0,832.04,832.04,0.00,20.0
2025-04-21,1,4,false,Suite,5,5,1,0,0,985.20,985.20,0.00,20.0
2025-04-22,2,4,false,Standard,1,18,3,1,0,271.01,813.03,820.13,16.666666666666668
2025-04-22,2,4,false,Deluxe,2,12,0,0,0,330.00,0.00,546.75,0.0
2025-04-22,2,4,false,Family,3,8,0,0,0,430.00,0.00,364.50,0.0
2025-04-22,2,4,false,Executive,4,5,2,1,0,750.54,1501.07,227.81,40.0
2025-04-22,2,4,false,Suite,5,5,1,0,0,985.20,985.20,227.81,20.0
2025-04-23,3,4,false,Standard,1,18,2,0,0,283.39,566.77,0.00,11.11111111111111
2025-04-23,3,4,false,Deluxe,2,12,1,1,0,382.76,382.76,0.00,8.333333333333334
2025-04-23,3,4,false,Family,3,8,1,1,1,525.64,525.64,0.00,12.5
2025-04-23,3,4,false,Executive,4,5,2,1,0,694.28,1388.55,0.00,40.0
2025-04-23,3,4,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-04-24,4,4,false,Standard,1,18,2,1,0,271.08,542.16,297.00,11.11111111111111
2025-04-24,4,4,false,Deluxe,2,12,1,0,1,382.76,382.76,198.00,8.333333333333334
2025-04-24,4,4,false,Family,3,8,1,0,0,525.64,525.64,132.00,12.5
2025-04-24,4,4,false,Executive,4,5,2,0,0,694.28,1388.55,82.50,40.0
2025-04-24,4,4,false,Suite,5,5,1,1,0,1115.31,1115.31,82.50,20.0
2025-04-25,5,4,true,Standard,1,18,2,0,0,271.08,542.16,6945.00,11.11111111111111
2025-04-25,5,4,true,Deluxe,2,12,0,0,0,330.00,0.00,4630.00,0.0
2025-04-25,5,4,true,Family,3,8,0,0,0,430.00,0.00,3086.67,0.0
2025-04-25,5,4,true,Executive,4,5,1,0,0,719.52,719.52,1929.17,20.0
2025-04-25,5,4,true,Suite,5,5,1,0,0,1115.31,1115.31,1929.17,20.0
2025-04-26,6,4,true,Standard,1,18,1,0,0,288.47,288.47,0.00,5.555555555555555
2025-04-26,6,4,true,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-04-26,6,4,true,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-04-26,6,4,true,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-04-26,6,4,true,Suite,5,5,1,0,0,1115.31,1115.31,0.00,20.0
2025-04-27,7,4,false,Standard,1,18,1,0,0,288.47,288.47,0.00,5.555555555555555
2025-04-27,7,4,false,Deluxe,2,12,1,1,0,379.12,379.12,0.00,8.333333333333334
2025-04-27,7,4,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-04-27,7,4,false,Executive,4,5,1,1,0,648.28,648.28,0.00,20.0
2025-04-27,7,4,false,Suite,5,5,1,0,0,1115.31,1115.31,0.00,20.0
2025-04-28,1,4,false,Standard,1,18,1,0,0,288.47,288.47,6615.38,5.555555555555555
2025-04-28,1,4,false,Deluxe,2,12,1,0,0,379.12,379.12,4410.25,8.333333333333334
2025-04-28,1,4,false,Family,3,8,1,1,0,518.14,518.14,2940.17,12.5
2025-04-28,1,4,false,Executive,4,5,1,1,0,705.36,705.36,1837.60,20.0
2025-04-28,1,4,false,Suite,5,5,0,0,0,760.00,0.00,1837.60,0.0
2025-04-29,2,4,false,Standard,1,18,0,0,0,220.00,0.00,352.13,0.0
2025-04-29,2,4,false,Deluxe,2,12,0,0,0,330.00,0.00,234.75,0.0
2025-04-29,2,4,false,Family,3,8,2,2,1,532.01,1064.01,156.50,25.0
2025-04-29,2,4,false,Executive,4,5,2,1,0,697.35,1394.70,97.81,40.0
2025-04-29,2,4,false,Suite,5,5,0,0,0,760.00,0.00,97.81,0.0
2025-04-30,3,4,false,Standard,1,18,0,0,0,220.00,0.00,0.00,0.0
2025-04-30,3,4,false,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-04-30,3,4,false,Family,3,8,2,0,0,532.01,1064.01,0.00,25.0
2025-04-30,3,4,false,Executive,4,5,1,0,0,689.34,689.34,0.00,20.0
2025-04-30,3,4,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-01,4,5,false,Standard,1,18,6,6,0,282.67,1696.01,0.00,33.333333333333336
2025-05-01,4,5,false,Deluxe,2,12,1,1,0,456.22,456.22,0.00,8.333333333333334
2025-05-01,4,5,false,Family,3,8,2,0,0,532.01,1064.01,0.00,25.0
2025-05-01,4,5,false,Executive,4,5,1,0,0,689.34,689.34,0.00,20.0
2025-05-01,4,5,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-02,5,5,true,Standard,1,18,4,0,0,283.95,1135.80,0.00,22.22222222222222
2025-05-02,5,5,true,Deluxe,2,12,1,0,0,456.22,456.22,0.00,8.333333333333334
2025-05-02,5,5,true,Family,3,8,4,2,0,590.33,2361.31,0.00,50.0
2025-05-02,5,5,true,Executive,4,5,2,1,0,777.34,1554.68,0.00,40.0
2025-05-02,5,5,true,Suite,5,5,1,1,0,1231.40,1231.40,0.00,20.0
2025-05-03,6,5,true,Standard,1,18,4,1,0,288.64,1154.56,3273.00,22.22222222222222
2025-05-03,6,5,true,Deluxe,2,12,2,1,0,484.88,969.76,2182.00,16.666666666666668
2025-05-03,6,5,true,Family,3,8,2,0,0,584.18,1168.36,1454.67,25.0
